map,estimated_vote_pct,pr_deviation,pr_seats,pr_pct,estimated_seats,estimated_seat_pct,fptp_seats,disproportionality,efficiency_gap,gamma,seats_bias,votes_bias,geometric_seats_bias,global_symmetry,declination,mean_median_statewide,mean_median_average_district,turnout_bias,lopsided_outcomes,competitive_districts,competitive_district_pct,average_margin,responsiveness,responsive_districts,responsive_district_pct,overall_responsiveness,avg_dem_win_pct,avg_rep_win_pct,proportionality,competitiveness
000717500,0.494300,0.079300,7,0.500000,5.889200,0.420700,5,0.073700,0.068000,0.055000,0.052900,0.010500,0.052100,0.012100,6.426100,0.017100,0.016500,0.000500,0.008500,5.752100,0.410900,0.071300,4.286600,5.752100,0.410900,13.999600,0.591100,0.560200,63,55
000720000,0.494300,0.005500,7,0.500000,6.922900,0.494500,7,-0.000200,-0.005800,-0.014800,-0.014300,-0.004100,-0.014400,-0.004400,-1.204900,-0.009700,-0.008500,-0.001200,-0.007300,4.480700,0.320100,0.078300,3.578200,4.480700,0.320100,0.972000,0.573900,0.582800,100,43
000722500,0.494300,-0.012800,7,0.500000,7.179600,0.512800,8,-0.018500,-0.024200,-0.031600,-0.030400,-0.009500,-0.030400,-0.009100,-4.153200,-0.024100,-0.024400,0.000300,-0.015900,3.980300,0.284300,0.083600,3.315000,3.980300,0.284300,-2.263300,0.567900,0.604400,94,38
000725000,0.494300,0.093500,7,0.500000,5.691300,0.406500,5,0.087800,0.082100,0.074700,0.072100,0.016200,0.071000,0.016500,9.511900,0.032100,0.031100,0.001000,0.015500,4.310000,0.307900,0.082500,3.321400,4.310000,0.307900,16.493800,0.606000,0.569400,56,41
000727500,0.494300,0.043100,7,0.500000,6.397200,0.456900,6,0.037400,0.031700,0.020400,0.019400,0.004500,0.019000,0.005800,2.447600,0.006200,0.005900,0.000300,-0.000300,5.357800,0.382700,0.072800,4.002400,5.357800,0.382700,7.597200,0.577900,0.568900,81,51
000730000,0.494300,0.085500,7,0.500000,5.802700,0.414500,6,0.079900,0.074200,0.064400,0.063400,0.015000,0.062800,0.019400,8.917800,0.015900,0.015800,0.000100,0.015200,4.918800,0.351300,0.081900,3.731500,4.918800,0.351300,15.090400,0.588800,0.576700,60,47
000732500,0.494300,0.041600,7,0.500000,6.416900,0.458400,6,0.036000,0.030300,0.019100,0.018800,0.004500,0.018300,0.004300,1.705000,0.006500,0.005600,0.000900,-0.002600,4.924000,0.351700,0.069400,3.971800,4.924000,0.351700,7.348600,0.573400,0.566500,82,47
000735000,0.494300,0.092100,7,0.500000,5.710500,0.407900,6,0.086400,0.080800,0.071800,0.070300,0.016400,0.069600,0.021300,10.554500,0.026100,0.026700,-0.000600,0.019900,4.716800,0.336900,0.085300,3.590600,4.716800,0.336900,16.252400,0.593600,0.579100,57,45
000737500,0.494300,0.020800,7,0.500000,6.708500,0.479200,6,0.015200,0.009500,0.002400,0.002200,0.000700,0.001900,0.004100,0.359100,-0.003500,-0.003400,-0.000100,-0.004700,4.148000,0.296300,0.081400,3.250800,4.148000,0.296300,3.673900,0.588500,0.576100,92,40
000740000,0.494300,0.058400,7,0.500000,6.181900,0.441600,5,0.052800,0.047100,0.040700,0.039500,0.010900,0.039000,0.010700,5.857100,0.008400,0.008700,-0.000300,0.008700,4.135400,0.295400,0.087100,3.129200,4.135400,0.295400,10.310700,0.614300,0.571900,74,39
000742500,0.494300,0.042800,7,0.500000,6.401300,0.457200,6,0.037100,0.031400,0.023200,0.022500,0.006100,0.022100,0.005000,2.810600,0.015500,0.014600,0.000900,0.000100,4.431800,0.316600,0.083700,3.448400,4.431800,0.316600,7.546000,0.589900,0.579000,81,42
000745000,0.494300,0.064700,7,0.500000,6.094400,0.435300,7,0.059000,0.053400,0.041400,0.040900,0.009300,0.040500,0.012200,4.773100,0.002900,0.001900,0.001000,0.004400,5.319100,0.379900,0.073700,4.107900,5.319100,0.379900,11.413500,0.567000,0.580400,70,51
000747500,0.494300,0.127300,7,0.500000,5.218300,0.372700,5,0.121600,0.115900,0.113100,0.110700,0.028300,0.109700,0.033600,18.151300,0.034500,0.035000,-0.000500,0.039100,3.320900,0.237200,0.096300,2.504100,3.320900,0.237200,22.455500,0.627600,0.578900,39,32
000750000,0.494300,0.067100,7,0.500000,6.060000,0.432900,5,0.061500,0.055800,0.040600,0.039400,0.007700,0.038900,0.011000,5.550100,0.000600,0.000800,-0.000100,0.007300,6.391300,0.456500,0.072600,4.681200,6.391300,0.456500,11.847100,0.593900,0.560800,69,61
000752500,0.494300,0.026300,7,0.500000,6.631300,0.473700,7,0.020700,0.015000,0.003600,0.003800,0.000900,0.003600,0.001300,0.288600,0.001900,0.001200,0.000800,-0.005800,5.152000,0.368000,0.073900,4.018400,5.152000,0.368000,4.646600,0.567400,0.580300,90,49
000755000,0.494300,0.088000,7,0.500000,5.768000,0.412000,6,0.082300,0.076700,0.065100,0.063400,0.013300,0.062700,0.016800,8.506500,0.026000,0.025700,0.000300,0.013700,5.325500,0.380400,0.078400,4.036900,5.325500,0.380400,15.527300,0.584500,0.573900,59,51
000757500,0.494300,0.048300,7,0.500000,6.323500,0.451700,7,0.042700,0.037000,0.024200,0.024900,0.005900,0.024800,0.009900,2.681400,-0.002900,-0.003700,0.000800,-0.000300,5.256800,0.375500,0.073100,4.255600,5.256800,0.375500,8.526200,0.566700,0.579600,79,50
000760000,0.494300,0.027200,7,0.500000,6.618700,0.472800,7,0.021600,0.015900,0.002200,0.002000,0.000400,0.001600,0.003400,0.290800,0.000200,0.000300,-0.000100,-0.004900,5.549600,0.396400,0.065000,4.414900,5.549600,0.396400,4.805100,0.559400,0.570600,89,53
000762500,0.494300,0.033900,7,0.500000,6.525400,0.466100,6,0.028200,0.022600,0.017300,0.017700,0.006000,0.017500,0.009500,2.675300,0.005500,0.005600,-0.000100,0.001000,3.617500,0.258400,0.093800,2.920500,3.617500,0.258400,5.981300,0.603000,0.587000,86,34
000765000,0.494300,0.008900,7,0.500000,6.875900,0.491100,7,0.003200,-0.002500,-0.009300,-0.009500,-0.002900,-0.009900,-0.006300,-1.061300,0.000000,0.000400,-0.000400,-0.007800,4.094000,0.292400,0.081500,3.198000,4.094000,0.292400,1.564000,0.576200,0.586700,98,39
000767500,0.494300,0.100500,7,0.500000,5.592300,0.399500,5,0.094900,0.089200,0.078500,0.076600,0.016100,0.075700,0.022300,10.532000,0.029000,0.029000,0.000100,0.018600,5.057400,0.361200,0.079200,3.883800,5.057400,0.361200,17.741200,0.602800,0.566100,53,48
000770000,0.494300,0.054200,7,0.500000,6.241200,0.445800,6,0.048500,0.042900,0.032500,0.032000,0.008000,0.031800,0.011000,4.747300,0.010000,0.009000,0.001000,0.004800,5.127800,0.366300,0.087900,3.831100,5.127800,0.366300,9.563200,0.594900,0.582700,76,49
000772500,0.494300,0.092800,7,0.500000,5.701000,0.407200,6,0.087100,0.081400,0.073100,0.072000,0.017800,0.071500,0.021700,10.528200,0.025600,0.024200,0.001400,0.018200,4.533700,0.323800,0.090100,3.472000,4.533700,0.323800,16.371500,0.596900,0.585000,56,43
000775000,0.494300,0.094900,7,0.500000,5.670800,0.405100,5,0.089300,0.083600,0.072100,0.070100,0.014400,0.069200,0.018600,9.010700,0.023400,0.022700,0.000600,0.014400,5.296300,0.378300,0.076700,4.032300,5.296300,0.378300,16.753000,0.598600,0.564500,55,50
000777500,0.494300,0.054300,7,0.500000,6.240400,0.445700,6,0.048600,0.042900,0.033200,0.032200,0.007800,0.031600,0.009200,4.861400,0.009600,0.010500,-0.000900,0.006700,4.899100,0.349900,0.079000,3.707100,4.899100,0.349900,9.573300,0.586600,0.573300,76,47
000780000,0.494300,-0.017600,7,0.500000,7.247000,0.517600,7,-0.023300,-0.029000,-0.032300,-0.032000,-0.012400,-0.032100,-0.012300,-4.794200,-0.012500,-0.012300,-0.000200,-0.017300,3.149200,0.224900,0.093100,2.579400,3.149200,0.224900,-3.112800,0.587600,0.598600,91,30
000782500,0.494300,0.057600,7,0.500000,6.193600,0.442400,6,0.051900,0.046300,0.039900,0.038800,0.010900,0.038300,0.010800,5.374100,0.018300,0.018200,0.000100,0.007000,4.037700,0.288400,0.085700,3.128200,4.037700,0.288400,10.163700,0.593200,0.580100,74,38
000785000,0.494300,0.071000,7,0.500000,6.006200,0.429000,6,0.065300,0.059700,0.045200,0.044300,0.008900,0.043800,0.011700,4.774000,0.019600,0.018700,0.000900,0.004300,5.863300,0.418800,0.069300,4.551900,5.863300,0.418800,12.525500,0.573100,0.566400,67,56
000787500,0.494300,0.006300,7,0.500000,6.912100,0.493700,7,0.000600,-0.005100,-0.013700,-0.013300,-0.003800,-0.013400,-0.003200,-1.416200,-0.003200,-0.002700,-0.000500,-0.008500,4.401500,0.314400,0.078200,3.526100,4.401500,0.314400,1.107800,0.573000,0.583300,100,42
000790000,0.494300,0.086900,7,0.500000,5.783400,0.413100,6,0.081200,0.075600,0.067500,0.066000,0.015700,0.065200,0.019200,9.811800,0.030200,0.031600,-0.001400,0.018800,4.381800,0.313000,0.083300,3.431000,4.381800,0.313000,15.333700,0.592100,0.576600,59,42
000792500,0.494300,0.052200,7,0.500000,6.268800,0.447800,6,0.046600,0.040900,0.030200,0.029600,0.007100,0.029100,0.007700,3.557800,0.007500,0.007100,0.000300,0.002300,4.992800,0.356600,0.074100,3.882500,4.992800,0.356600,9.215600,0.579400,0.570100,77,48
000795000,0.494300,0.070700,7,0.500000,6.010000,0.429300,6,0.065000,0.059400,0.055100,0.054300,0.016800,0.053900,0.017900,8.441700,0.023600,0.024900,-0.001200,0.016000,3.548800,0.253500,0.090800,2.760200,3.548800,0.253500,12.477000,0.600800,0.583300,67,34
000797500,0.494300,0.046700,7,0.500000,6.346600,0.453300,6,0.041000,0.035300,0.028600,0.027800,0.007900,0.027400,0.008000,4.177500,0.016300,0.015900,0.000400,0.004100,4.134800,0.295300,0.092100,3.187800,4.134800,0.295300,8.234700,0.600300,0.585900,79,39
000800000,0.494300,0.011700,7,0.500000,6.836200,0.488300,8,0.006000,0.000400,-0.006700,-0.006100,-0.001900,-0.006100,-0.002500,-0.770700,-0.012400,-0.012300,-0.000200,-0.007400,4.026800,0.287600,0.082800,3.251400,4.026800,0.287600,2.064500,0.567700,0.603100,97,38
000802500,0.494300,0.077900,7,0.500000,5.909900,0.422100,7,0.072200,0.066500,0.049700,0.049400,0.009500,0.049000,0.016300,5.515000,0.002400,0.001500,0.000900,0.006000,6.528300,0.466300,0.067400,4.964900,6.528300,0.466300,13.739100,0.560800,0.573900,64,62
000805000,0.494300,0.087400,7,0.500000,5.776000,0.412600,5,0.081800,0.076100,0.064800,0.063600,0.014300,0.063200,0.020100,9.545000,0.009400,0.008300,0.001000,0.016000,5.381500,0.384400,0.088300,3.996900,5.381500,0.384400,15.427000,0.614200,0.573900,59,51
000807500,0.494300,0.061400,7,0.500000,6.140800,0.438600,6,0.055700,0.050000,0.035800,0.035300,0.007400,0.034900,0.010600,4.272200,0.005300,0.005000,0.000300,0.003800,5.795800,0.414000,0.071000,4.520500,5.795800,0.414000,10.828500,0.575800,0.567400,72,55
000810000,0.494300,0.100600,7,0.500000,5.591600,0.399400,5,0.094900,0.089300,0.078300,0.075500,0.014800,0.074400,0.017100,8.319200,0.021200,0.020300,0.000900,0.012100,5.216200,0.372600,0.068400,3.939000,5.216200,0.372600,17.750500,0.586600,0.558300,53,50
000812500,0.494300,0.044300,7,0.500000,6.380500,0.455700,7,0.038600,0.032900,0.025800,0.025000,0.007000,0.024500,0.006600,3.539600,0.007300,0.007500,-0.000200,0.003000,4.199000,0.299900,0.083100,3.258100,4.199000,0.299900,7.807800,0.577700,0.588600,81,40
000815000,0.494300,0.067300,7,0.500000,6.058300,0.432700,6,0.061600,0.055900,0.047600,0.046800,0.011900,0.046200,0.013500,6.161600,0.025400,0.024600,0.000800,0.008100,4.373900,0.312400,0.083800,3.469800,4.373900,0.312400,11.868800,0.590300,0.578900,69,42
000817500,0.494300,0.070600,7,0.500000,6.011800,0.429400,6,0.064900,0.059200,0.049000,0.048400,0.011800,0.048000,0.015200,6.511700,0.011000,0.009800,0.001200,0.008600,5.012400,0.358000,0.083100,3.815400,5.012400,0.358000,12.454200,0.589000,0.578700,68,48
000820000,0.494300,0.081400,7,0.500000,5.860400,0.418600,5,0.075700,0.070100,0.060900,0.058400,0.012800,0.057400,0.013600,7.714300,0.011800,0.011800,0.000000,0.012200,4.899100,0.349900,0.076500,3.624400,4.899100,0.349900,14.362700,0.599100,0.563900,62,47
000822500,0.494300,0.101000,7,0.500000,5.586400,0.399000,4,0.095300,0.089600,0.082100,0.079000,0.017200,0.077900,0.019600,11.864000,0.021300,0.021700,-0.000400,0.022700,4.504100,0.321700,0.085500,3.337600,4.504100,0.321700,17.816400,0.640400,0.563500,52,43
000825000,0.494300,0.079400,7,0.500000,5.888100,0.420600,5,0.073800,0.068100,0.059100,0.058100,0.014100,0.057500,0.016600,8.317000,0.021000,0.020400,0.000600,0.013500,4.641300,0.331500,0.085900,3.579400,4.641300,0.331500,14.014100,0.611600,0.571700,63,44
000827500,0.494300,0.045500,7,0.500000,6.363600,0.454500,7,0.039800,0.034100,0.025100,0.024000,0.006000,0.023500,0.006000,3.463400,0.007700,0.007700,0.000100,0.002500,4.753400,0.339500,0.081700,3.595100,4.753400,0.339500,8.020500,0.575900,0.587400,80,45
000830000,0.494300,0.041300,7,0.500000,6.422200,0.458700,6,0.035600,0.029900,0.020300,0.020000,0.005200,0.019600,0.005400,2.671800,0.003500,0.002500,0.001000,-0.000300,4.787900,0.342000,0.084300,3.694100,4.787900,0.342000,7.281700,0.590500,0.579600,82,46
000832500,0.494300,0.015100,7,0.500000,6.788600,0.484900,7,0.009400,0.003800,-0.008000,-0.007700,-0.001900,-0.007900,-0.005200,-0.915100,-0.001800,-0.002100,0.000400,-0.008100,5.165500,0.369000,0.070700,4.081200,5.165500,0.369000,2.664000,0.564700,0.576700,95,49
000835000,0.494300,0.034500,7,0.500000,6.516900,0.465500,7,0.028800,0.023200,0.014900,0.014800,0.004100,0.014500,0.003400,1.543300,0.002800,0.001800,0.000900,-0.003000,4.410300,0.315000,0.079500,3.454200,4.410300,0.315000,6.089200,0.572900,0.586100,86,42
000837500,0.494300,0.052600,7,0.500000,6.263400,0.447400,7,0.046900,0.041300,0.037900,0.038200,0.014100,0.038000,0.016500,6.089500,0.014600,0.016100,-0.001500,0.010800,3.209200,0.229200,0.094200,2.592400,3.209200,0.229200,9.283400,0.590000,0.598300,77,31
000840000,0.494300,0.032000,7,0.500000,6.551300,0.468000,7,0.026400,0.020700,0.011700,0.011200,0.002900,0.010800,0.004100,1.584400,-0.001700,-0.001600,-0.000100,-0.001900,4.685800,0.334700,0.077900,3.597400,4.685800,0.334700,5.654700,0.572300,0.583500,87,45
000842500,0.494300,0.094700,7,0.500000,5.674600,0.405300,5,0.089000,0.083300,0.077300,0.075000,0.018000,0.074000,0.017900,9.828200,0.031000,0.029900,0.001100,0.016200,3.961800,0.283000,0.083100,3.065200,3.961800,0.283000,16.705000,0.606800,0.569900,55,38
000845000,0.494300,0.057100,7,0.500000,6.200500,0.442900,7,0.051400,0.045800,0.035400,0.035600,0.009300,0.035500,0.015900,5.696800,-0.005700,-0.005600,-0.000100,0.008100,5.051200,0.360800,0.087600,3.828500,5.051200,0.360800,10.076100,0.582000,0.593100,74,48
000847500,0.494300,0.031400,7,0.500000,6.561000,0.468600,6,0.025700,0.020000,0.012500,0.012900,0.003900,0.012700,0.005900,2.038300,0.001700,0.002300,-0.000600,-0.000200,4.146300,0.296200,0.084400,3.330200,4.146300,0.296200,5.532400,0.592500,0.578300,87,39
000850000,0.494300,0.051000,7,0.500000,6.286000,0.449000,6,0.045300,0.039700,0.029000,0.027700,0.006400,0.027000,0.006500,2.951800,0.015600,0.014900,0.000700,0.000500,5.030000,0.359300,0.071000,3.889700,5.030000,0.359300,8.999000,0.575400,0.567600,77,48
000852500,0.494300,0.090400,7,0.500000,5.734300,0.409600,5,0.084700,0.079100,0.068400,0.067100,0.015000,0.066500,0.018900,8.682600,0.013000,0.011700,0.001300,0.013200,5.162000,0.368700,0.079000,3.881900,5.162000,0.368700,15.951800,0.600900,0.566900,58,49
000855000,0.494300,0.053200,7,0.500000,6.254900,0.446800,6,0.047600,0.041900,0.032700,0.032500,0.008600,0.032200,0.011200,4.917900,0.004800,0.005000,-0.000200,0.006300,4.710300,0.336400,0.085400,3.614600,4.710300,0.336400,9.390500,0.593300,0.579500,76,45
000857500,0.494300,0.086100,7,0.500000,5.794900,0.413900,4,0.080400,0.074700,0.060400,0.059000,0.011700,0.058500,0.018200,8.167200,0.007500,0.007200,0.000300,0.012900,6.143000,0.438800,0.076700,4.534700,6.143000,0.438800,15.188300,0.623800,0.557800,60,59
000860000,0.494300,0.101500,7,0.500000,5.578600,0.398500,5,0.095900,0.090200,0.087000,0.085400,0.023300,0.084500,0.024400,12.426300,0.042400,0.042000,0.000300,0.023800,3.147100,0.224800,0.090800,2.561200,3.147100,0.224800,17.914300,0.618700,0.575300,52,30
000862500,0.494300,0.049000,7,0.500000,6.313400,0.451000,6,0.043400,0.037700,0.032900,0.032600,0.010500,0.032200,0.010000,4.017200,0.018300,0.016800,0.001500,0.002500,3.500600,0.250000,0.091500,2.853900,3.500600,0.250000,8.652900,0.598400,0.586400,78,33
000865000,0.494300,0.038100,7,0.500000,6.467100,0.461900,7,0.032400,0.026700,0.018200,0.018000,0.005000,0.017700,0.006400,2.628900,-0.005000,-0.003900,-0.001000,0.001500,4.546900,0.324800,0.074400,3.501400,4.546900,0.324800,6.716900,0.569800,0.579000,84,43
000867500,0.494300,0.077000,7,0.500000,5.922100,0.423000,6,0.071300,0.065700,0.056200,0.054800,0.012700,0.054100,0.014300,7.265900,0.016100,0.015800,0.000200,0.011000,4.773700,0.341000,0.078900,3.660800,4.773700,0.341000,13.584600,0.585100,0.574200,64,45
000870000,0.494300,0.050800,7,0.500000,6.288700,0.449200,6,0.045100,0.039500,0.032800,0.031400,0.008500,0.030800,0.007200,4.045900,0.021600,0.021400,0.000200,0.003700,4.149700,0.296400,0.081600,3.180400,4.149700,0.296400,8.964400,0.588300,0.576500,77,40
000872500,0.494300,0.076800,7,0.500000,5.924600,0.423200,5,0.071100,0.065500,0.056200,0.054500,0.012700,0.053800,0.013300,6.031900,0.012900,0.011600,0.001300,0.006900,4.855400,0.346800,0.072600,3.640600,4.855400,0.346800,13.554000,0.591900,0.561800,64,46
000875000,0.494300,0.062300,7,0.500000,6.128500,0.437700,7,0.056600,0.050900,0.039300,0.038800,0.009000,0.038400,0.011400,5.059900,0.004400,0.004200,0.000200,0.005900,5.292500,0.378000,0.076400,4.051100,5.292500,0.378000,10.983900,0.570600,0.582300,72,50
000877500,0.494300,0.046900,7,0.500000,6.343000,0.453100,6,0.041300,0.035600,0.029000,0.028500,0.008300,0.028100,0.008200,3.934600,0.011000,0.010700,0.000300,0.003500,4.063100,0.290200,0.087400,3.168100,4.063100,0.290200,8.280900,0.595000,0.581700,79,39
000880000,0.494300,0.032200,7,0.500000,6.548900,0.467800,6,0.026600,0.020900,0.012300,0.012600,0.003600,0.012400,0.004400,1.812100,-0.005100,-0.005400,0.000300,-0.001600,4.531800,0.323700,0.083900,3.506500,4.531800,0.323700,5.685300,0.590900,0.578600,87,43
000882500,0.494300,0.042700,7,0.500000,6.402200,0.457300,6,0.037000,0.031400,0.023300,0.022600,0.006000,0.022100,0.004800,2.749500,0.017200,0.016400,0.000800,0.000000,4.279400,0.305700,0.082600,3.418500,4.279400,0.305700,7.534100,0.588800,0.577900,81,41
000885000,0.494300,0.101200,7,0.500000,5.583700,0.398800,5,0.095500,0.089800,0.087400,0.086300,0.026100,0.085600,0.028000,12.980300,0.030400,0.030300,0.000100,0.025700,3.052400,0.218000,0.094100,2.434800,3.052400,0.218000,17.850500,0.623700,0.577700,52,29
000887500,0.494300,0.092000,7,0.500000,5.711800,0.408000,5,0.086300,0.080700,0.072000,0.070700,0.017000,0.070100,0.021900,10.359900,0.017600,0.016900,0.000700,0.018300,4.673400,0.333800,0.087600,3.536600,4.673400,0.333800,16.235400,0.613700,0.573100,57,45
000890000,0.494300,0.051300,7,0.500000,6.282200,0.448700,6,0.045600,0.039900,0.034400,0.033500,0.009800,0.032900,0.008700,4.281100,0.021900,0.022100,-0.000200,0.004600,3.733600,0.266700,0.081200,2.980100,3.733600,0.266700,9.046300,0.588300,0.575900,77,36
000892500,0.494300,0.029200,7,0.500000,6.590800,0.470800,8,0.023600,0.017900,0.006200,0.006700,0.001700,0.006700,0.003700,1.194100,-0.010600,-0.010600,0.000000,-0.002900,5.252200,0.375200,0.078000,4.070400,5.252200,0.375200,5.157500,0.563300,0.597600,88,50
000895000,0.494300,0.083400,7,0.500000,5.832800,0.416600,5,0.077700,0.072000,0.062000,0.060300,0.013300,0.059500,0.016900,8.527400,0.027700,0.028800,-0.001100,0.015200,4.812600,0.343800,0.078700,3.767000,4.812600,0.343800,14.710200,0.603700,0.564800,61,46
000897500,0.494300,0.035900,7,0.500000,6.498000,0.464100,7,0.030200,0.024500,0.013700,0.013400,0.003300,0.013200,0.003400,1.935600,0.002100,0.001400,0.000700,-0.001800,5.050400,0.360700,0.082900,3.915000,5.050400,0.360700,6.327300,0.576500,0.589200,85,48
000900000,0.494300,0.064100,7,0.500000,6.103000,0.435900,6,0.058400,0.052700,0.040000,0.038600,0.008100,0.037900,0.009600,5.052000,0.018900,0.019000,-0.000100,0.006100,5.594800,0.399600,0.073900,4.244000,5.594800,0.399600,11.305000,0.579700,0.569500,71,53
000902500,0.494300,-0.012500,7,0.500000,7.175500,0.512500,8,-0.018200,-0.023900,-0.032500,-0.030800,-0.009200,-0.030800,-0.007800,-3.897000,-0.022300,-0.022400,0.000000,-0.014900,4.007700,0.286300,0.074600,3.525600,4.007700,0.286300,-2.211700,0.560200,0.593700,94,38
000905000,0.494300,0.055600,7,0.500000,6.221300,0.444400,6,0.050000,0.044300,0.034500,0.034000,0.008600,0.033600,0.010500,4.884800,0.011700,0.011600,0.000100,0.005800,4.810200,0.343600,0.083900,3.731900,4.810200,0.343600,9.814300,0.591100,0.578400,75,46
000907500,0.494300,0.008800,7,0.500000,6.877100,0.491200,8,0.003100,-0.002600,-0.009300,-0.008500,-0.002800,-0.008600,-0.002800,-1.411200,-0.010400,-0.010600,0.000300,-0.009300,3.937800,0.281300,0.077900,3.190600,3.937800,0.281300,1.549000,0.563000,0.597800,98,38
000910000,0.494300,0.063200,7,0.500000,6.115100,0.436800,7,0.057500,0.051900,0.037400,0.036400,0.007300,0.035800,0.008800,4.118100,0.006300,0.005700,0.000500,0.003200,5.946400,0.424700,0.068300,4.551300,5.946400,0.424700,11.152400,0.562000,0.574500,71,57
000912500,0.494300,0.109200,7,0.500000,5.471500,0.390800,5,0.103500,0.097800,0.091700,0.089500,0.021200,0.088600,0.024600,12.344000,0.027000,0.026600,0.000400,0.022700,4.014600,0.286800,0.083100,3.076100,4.014600,0.286800,19.264600,0.607800,0.569300,48,38
000915000,0.494300,0.022200,7,0.500000,6.688600,0.477800,6,0.016600,0.010900,0.000500,0.000500,0.000100,0.000200,0.001100,0.324200,-0.002700,-0.002700,0.000100,-0.005000,4.989200,0.356400,0.077500,3.836300,4.989200,0.356400,3.925100,0.583600,0.572800,92,48
